"TOA5","CR3000_Estac","CR3000","4133","CR3000.Std.10","CPU:Betania_25_03.CR3","5021","Baixa"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","NRLite_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCorr_Avg","CG3DnCorr_Avg","CNR1TC_Avg","CMA11Up_Avg","CMA11Dn_Avg","LI190S_Avg","VW_Avg","HFP01_Avg","STP01_50cm_Avg","STP01_20cm_Avg","STP01_10cm_Avg","STP01_5cm_Avg","STP01_2cm_Avg","CS106_Avg","HMP45C_Temp_Avg","HMP45C_RH_Avg","WindSpeed","WindDirection","TB4_Tot"
"TS","RN","","","W/m2","W/m2","W/m2","W/m2","W/m2","deg_C","W/m2","W/m2","umol/mol","%","W/m2","deg_C","deg_C","deg_C","deg_C","deg_C","hPa","dec_C","%","m/s","Deg","mm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc:Averaged_Value","WVc:Averaged_Value","Tot"
"2011-04-05 03:50:00",50799,12.27,24.97,-18.00021,0,2.043506,446.8998,454.8501,25.56499,0,0.6180214,0.134456,0.2872582,-7.941277,28.40493,28.18598,27.87191,27.6608,27.45483,1006.731,24.85295,90.36816,0.04720332,249.4689,0
"2011-04-05 04:00:00",50800,12.27,24.93,-33.33373,0,2.66816,445.1151,455.3936,25.61618,0,0.8108572,0.1253531,0.2871889,-7.821262,28.40378,28.17663,27.85977,27.65021,27.44961,1006.71,24.96949,89.54044,0.5050266,73.31514,0
"2011-04-05 04:10:00",50801,12.26,24.92,-42.65784,0.1446946,3.413372,444.8268,455.4323,25.73117,0,0.8934519,0.14216,0.287095,-7.832404,28.40301,28.16845,27.84973,27.64338,27.42826,1006.692,25.35174,86.50097,0.7562332,76.7815,0
"2011-04-05 04:20:00",50802,12.26,24.95,-37.10753,0.9796546,3.148891,446.2283,455.613,25.80031,0,0.8089279,0.1379583,0.2870036,-8.079584,28.40299,28.15885,27.83868,27.62245,27.40727,1006.634,25.47576,85.80645,0.716544,73.8549,0
"2011-04-05 04:30:00",50803,12.26,24.97,-23.77805,1.257574,2.966626,444.0003,455.5378,25.84563,0,0.7199011,0.1414592,0.2869376,-8.200677,28.40187,28.14951,27.82391,27.60615,27.40127,1006.726,25.40654,86.47317,0.8854295,90.41352,0
"2011-04-05 04:40:00",50804,12.25,24.97,-41.55465,0.406801,2.864617,445.8921,455.253,25.83251,0,0.6961157,0.1330552,0.2868524,-8.236843,28.40071,28.13818,27.80971,27.59235,27.38834,1006.84,25.35578,87.04055,0.8151965,88.7684,0
"2011-04-05 04:50:00",50805,12.25,24.92,-35.59309,0,3.144944,450.2121,454.7036,25.64597,0,0.8654936,0.162469,0.2868075,-8.325512,28.40077,28.13047,27.79874,27.58247,27.3727,1006.991,25.27905,87.6589,0.8274469,91.25016,0.4
"2011-04-05 05:00:00",50806,12.25,24.85,-31.9971,0,3.128333,449.7704,454.0612,25.48996,0,0.9725132,0.1155488,0.286851,-8.432265,28.39876,28.11702,27.78523,27.56666,27.34824,1007.114,25.05476,88.89428,1.123079,76.90468,0
"2011-04-05 05:10:00",50807,12.23,24.77,-34.22108,0,3.065095,447.8929,453.1277,25.39203,0,0.9930872,0.1484635,0.2867959,-8.667415,28.39761,28.10481,27.77035,27.5431,27.31484,1007.139,24.94,89.45854,0.9897997,74.21175,0
"2011-04-05 05:20:00",50808,12.24,24.69,-26.70514,0.002767379,2.610055,447.7442,452.8104,25.34973,0,0.9014918,0.1561668,0.2867074,-8.993114,28.39677,28.09702,27.75541,27.51675,27.27661,1007.252,24.86691,90.20457,0.7944536,79.28483,0.2
"2011-04-05 05:30:00",50809,12.23,24.64,-31.06951,0.3558092,2.817612,446.6848,453.2741,25.38651,0,0.8497488,0.1470631,0.2865915,-9.196777,28.39554,28.08805,27.73664,27.49224,27.25093,1007.333,24.84628,90.31055,1.175673,81.71946,0
"2011-04-05 05:40:00",50810,12.23,24.59,-26.28689,0.6270141,2.85319,438.6743,452.6829,25.3715,0,0.8111816,0.1477631,0.2865223,-9.329354,28.39385,28.07595,27.72003,27.47085,27.22708,1007.181,24.84467,90.0941,1.205889,79.39174,0
"2011-04-05 05:50:00",50811,12.21,24.55,-20.3191,0.6554778,2.855558,431.0382,452.1296,25.33513,0,0.7983249,0.2731167,0.2864639,-9.590285,28.3931,28.06466,27.7038,27.44882,27.20084,1007.239,24.83276,89.98356,1.239699,89.60458,0
"2011-04-05 06:00:00",50812,12.22,24.53,-19.93489,1.538675,2.889169,431.3144,452.0546,25.3074,0.4000478,0.8227522,1.460124,0.2864317,-9.870316,28.3917,28.05355,27.68301,27.43067,27.18415,1007.418,24.80986,90.00991,1.146273,80.61973,0
"2011-04-05 06:10:00",50813,12.2,24.51,-16.70009,4.706173,3.422889,429.9772,452.1433,25.30865,3.51078,1.426321,6.087718,0.2863756,-10.04022,28.39006,28.04642,27.66714,27.41075,27.16845,1007.585,24.81618,90.0908,1.170773,80.52506,0
"2011-04-05 06:20:00",50814,12.22,24.51,-6.931315,11.79546,4.531818,437.1624,453.1482,25.36198,10.5591,2.722152,15.95774,0.2862981,-10.02404,28.38876,28.03198,27.65261,27.39709,27.15746,1007.759,24.82664,89.98472,1.032755,84.22478,0
"2011-04-05 06:30:00",50815,12.22,24.53,-0.7698963,21.36125,6.233791,437.3805,453.929,25.42302,20.07284,4.290537,30.94915,0.2862199,-9.779028,28.38688,28.02029,27.63965,27.38667,27.17021,1007.869,24.85385,89.60985,1.054153,83.63683,0
"2011-04-05 06:40:00",50816,12.22,24.57,4.493368,26.73708,6.977022,439.8219,455.067,25.50078,25.45773,5.149597,40.60482,0.2861554,-9.445148,28.38615,28.00964,27.63041,27.38583,27.19399,1008.027,24.90268,89.30949,0.6717905,80.06583,0
"2011-04-05 06:50:00",50817,12.23,24.61,6.319553,27.34707,6.681692,441.638,456.2498,25.6028,26.59435,5.317035,43.49983,0.2860978,-8.849567,28.38489,27.99949,27.62018,27.39438,27.22288,1008.199,24.95397,89.73823,0.1634964,124.2863,0
"2011-04-05 07:00:00",50818,12.24,24.67,21.21735,48.99376,10.8767,442.3279,457.7637,25.75204,47.78577,9.147024,77.36504,0.2860098,-8.033633,28.38233,27.98697,27.61517,27.4064,27.26367,1008.311,24.97781,89.47411,0.6485975,73.33079,0
"2011-04-05 07:10:00",50819,12.24,24.75,16.50096,42.70853,9.868863,442.9903,458.1769,25.98626,40.51286,7.798719,66.67705,0.2859366,-7.282189,28.38263,27.97966,27.61755,27.42826,27.30652,1008.449,25.23019,87.62617,0.9334504,77.24942,0
"2011-04-05 07:20:00",50820,12.24,24.84,18.62406,44.88617,9.872445,443.4553,459.004,26.16356,43.7239,8.292064,72.5975,0.285866,-6.838363,28.38038,27.96911,27.62029,27.44344,27.32266,1008.601,25.35464,87.40417,0.4971868,75.95014,0
"2011-04-05 07:30:00",50821,12.27,24.93,34.10202,66.53642,13.59612,443.9169,460.534,26.38585,65.11606,12.07281,107.1085,0.2857889,-6.422354,28.38026,27.96231,27.62185,27.45911,27.35358,1008.634,25.41276,86.40712,0.6283436,68.10234,0
"2011-04-05 07:40:00",50822,12.33,25.05,47.56171,85.13995,16.95122,444.2972,461.1876,26.66828,85.05932,15.95371,138.951,0.2857101,-5.901321,28.37896,27.95846,27.62644,27.47621,27.38359,1008.749,25.52392,85.50539,1.3034,75.81835,0
"2011-04-05 07:50:00",50823,12.45,25.21,77.08601,126.0241,23.82597,444.652,463.4466,27.06071,127.5853,23.88431,206.7775,0.2856351,-5.538467,28.37708,27.94939,27.63154,27.4952,27.42223,1008.838,25.5984,84.8937,1.163914,73.99466,0
"2011-04-05 08:00:00",50824,12.68,25.45,120.5214,190.469,34.98709,444.9942,468.526,27.70189,192.8321,35.77349,310.4466,0.2855005,-4.834271,28.37595,27.9424,27.64202,27.52713,27.53296,1008.837,25.84044,83.80537,1.278409,61.44237,0
"2011-04-05 08:10:00",50825,12.79,25.72,113.6782,173.937,31.67393,446.034,466.9175,28.05256,176.7155,32.83324,285.9469,0.2853551,-3.295404,28.37537,27.942,27.65721,27.58399,27.62711,1008.887,25.87681,83.15365,1.80271,72.2629,0
"2011-04-05 08:20:00",50826,12.81,25.97,164.7879,242.3716,45.23247,446.9212,470.4454,28.38088,249.6894,47.61197,401.8943,0.2852133,-2.505556,28.37294,27.93714,27.67869,27.63122,27.68546,1008.959,25.9502,82.95226,1.44893,70.87595,0
"2011-04-05 08:30:00",50827,13,26.36,258.153,380.1384,71.27645,447.402,477.4315,29.26234,389.0652,74.70536,617.5566,0.2850798,-1.346946,28.37172,27.93524,27.70627,27.69539,27.86151,1009.066,26.22897,81.62892,1.999364,74.93558,0
"2011-04-05 08:40:00",50828,12.98,26.77,207.7229,313.5008,57.48211,439.5568,476.7421,29.66725,320.5656,60.25341,508.3555,0.2849493,1.072581,28.37013,27.9361,27.73923,27.7941,28.02654,1009.105,26.42746,80.33461,1.849586,65.32646,0
"2011-04-05 08:50:00",50829,13.02,27.15,251.571,373.5328,69.38612,439.7067,480.1859,30.12233,383.8817,73.25144,607.2297,0.2848568,2.393378,28.36854,27.93519,27.78351,27.8767,28.10545,1009.208,26.63114,79.36434,1.889114,73.49186,0
"2011-04-05 09:00:00",50830,13.06,27.46,230.4393,342.6287,63.81766,439.9159,477.6958,30.0403,352.4819,67.3549,556.492,0.2847317,3.573877,28.36703,27.93938,27.82652,27.95483,28.2189,1009.314,26.53753,79.66395,2.382869,80.67161,0
"2011-04-05 09:10:00",50831,13.09,27.78,403.6864,585.4509,114.8711,449.7293,487.1917,30.58142,610.1215,122.2297,948.6705,0.2846269,4.099834,28.36423,27.94625,27.87185,28.03235,28.34611,1009.417,26.7257,79.34634,2.667234,77.50405,0
"2011-04-05 09:20:00",50832,13.09,28.43,488.2792,689.105,133.7889,457.1344,500.3282,32.3987,709.7559,141.9803,1098.587,0.2844274,6.772484,28.36366,27.95725,27.92408,28.16416,28.69796,1009.505,27.39474,77.20815,2.25547,77.64685,0
"2011-04-05 09:30:00",50833,13.09,29.09,448.395,642.2761,121.4349,458.4496,501.0527,33.02023,660.5779,130.437,1028.752,0.2839897,11.44545,28.36213,27.96874,28.00266,28.35698,29.01796,1009.501,27.542,76.12357,2.141627,72.82898,0
"2011-04-05 09:40:00",50834,13.08,29.44,271.9986,388.4969,70.74031,459.2207,491.692,32.24498,397.5335,76.54786,632.085,0.2837976,14.13722,28.36117,27.97601,28.09523,28.52014,29.1257,1009.558,27.36418,76.78646,1.774944,80.13918,0
"2011-04-05 09:50:00",50835,13.1,29.46,185.2685,270.8255,47.87698,453.439,484.9381,31.36112,277.8337,52.29981,441.2035,0.2836984,13.38461,28.35896,27.99338,28.17367,28.60477,29.08581,1009.593,27.28758,76.8988,1.804999,70.80425,0
"2011-04-05 10:00:00",50836,13.09,29.37,226.0404,335.8773,61.09745,450.1178,486.89,30.96455,344.696,65.3905,548.2704,0.2836366,11.08767,28.35715,28.01065,28.23595,28.62332,28.99625,1009.568,27.26611,76.5608,1.992012,77.99061,0
"2011-04-05 10:10:00",50837,13.09,29.44,465.8671,654.6655,123.8756,453.8159,501.5785,31.6857,673.581,131.6641,1051.585,0.2834818,9.135938,28.35541,28.03711,28.28783,28.64273,29.12419,1009.583,27.58507,75.20388,2.08495,87.32538,0
"2011-04-05 10:20:00",50838,13.09,30.02,604.4734,836.9959,155.728,456.246,519.8657,33.92961,858.9638,166.5127,1333.739,0.2831608,10.22083,28.35504,28.07206,28.34166,28.79827,29.724,1009.596,28.4231,72.6337,1.622879,83.36501,0
"2011-04-05 10:30:00",50839,13.08,30.56,305.7974,438.8907,79.61604,464.3002,505.1396,34.24888,448.7722,85.86842,710.5027,0.2828651,13.04986,28.35224,28.09877,28.42555,29.06866,30.0059,1009.586,28.54794,71.99736,1.292128,74.04641,0
"2011-04-05 10:40:00",50840,13.09,30.8,296.4934,436.9102,81.99746,467.6961,501.3724,33.48811,451.9037,88.6532,718.5736,0.2827447,12.16483,28.35148,28.12356,28.52997,29.20436,29.94419,1009.437,28.51127,71.53261,1.50626,86.26429,0
"2011-04-05 10:50:00",50841,13.08,31.11,441.8895,622.3389,116.0266,467.699,514.0275,34.29727,635.4135,122.965,996.9425,0.2825703,11.42161,28.34994,28.15243,28.61856,29.28703,30.1324,1009.362,29.07758,67.69106,1.71892,77.62598,0
"2011-04-05 11:00:00",50842,13.08,31.41,261.7149,381.2529,71.21076,468.7363,502.6701,34.18329,396.1219,77.287,629.3524,0.2823912,12.09607,28.34883,28.1819,28.70151,29.39595,30.12052,1009.222,29.07568,67.10127,1.159503,70.26746,0
"2011-04-05 11:10:00",50843,13.08,31.63,326.8777,462.233,85.07935,469.876,509.0713,34.31426,469.6145,90.31415,748.2971,0.2822431,11.30826,28.34715,28.22071,28.77183,29.43603,30.15152,1009.094,29.28439,66.24512,1.293273,74.33533,0
"2011-04-05 11:20:00",50844,13.08,31.73,249.6489,356.7242,66.44468,469.2753,501.087,33.87512,369.2503,72.09348,594.2316,0.282098,10.88347,28.34638,28.25821,28.83388,29.47835,30.06993,1009.104,29.13017,66.39619,1.202298,56.22733,0
"2011-04-05 11:30:00",50845,13.08,31.82,269.1407,380.2642,70.39951,470.5223,503.8761,34.1091,387.7012,74.86761,626.5856,0.2819431,10.09716,28.34506,28.29695,28.87915,29.4841,30.09246,1009.127,29.33527,65.46281,1.516877,78.64951,0
"2011-04-05 11:40:00",50846,13.09,31.94,469.0705,648.2604,119.66,474.0536,519.8215,34.62104,665.252,127.5101,1055.609,0.2817883,10.10928,28.34203,28.32836,28.91881,29.52343,30.26673,1009.033,29.65322,64.86381,1.27792,80.5799,0
"2011-04-05 11:50:00",50847,13.08,32.2,431.4166,600.9102,109.9435,474.494,516.9708,35.07006,614.323,117.0411,980.3505,0.2815482,12.03888,28.34225,28.35693,28.97266,29.65477,30.48903,1008.888,29.82816,63.08859,1.825087,74.88412,0
"2011-04-05 12:00:00",50848,13.09,32.28,52.97645,221.8083,41.44548,469.9352,493.1611,33.49022,225.5227,42.51895,371.6969,0.2813777,12.69704,28.34059,28.38635,29.04021,29.76163,30.45799,1008.825,29.51247,64.29291,2.21333,83.82066,0
"2011-04-05 12:10:00",50849,13.08,31.49,128.7235,400.7005,85.23476,468.4294,485.2531,29.17685,409.9713,80.16114,636.5741,0.2814824,9.641424,28.33792,28.41463,29.08624,29.71106,30.1563,1008.703,28.29046,73.217,1.548889,107.9266,0
"2011-04-05 12:20:00",50850,13.08,30.92,127.0015,380.664,79.79356,470.4916,488.7002,29.58492,384.2423,74.82151,593.0676,0.281541,9.036432,28.3365,28.45188,29.11285,29.69521,30.29659,1008.541,28.19294,74.97198,0.8238534,127.2831,0.2
"2011-04-05 12:30:00",50851,13.08,30.63,93.93041,554.6448,109.4554,470.1815,497.7076,30.10935,557.6251,105.486,863.2977,0.2815453,9.532257,28.33641,28.4878,29.14498,29.75035,30.43563,1008.381,28.33978,75.97766,0.8782431,137.0786,0
"2011-04-05 12:40:00",50852,13.08,30.75,57.31926,362.0827,74.77637,466.1079,490.9356,30.49823,365.4789,69.37428,583.5707,0.281455,11.12,28.33461,28.52147,29.19513,29.85035,30.55422,1008.146,28.80229,72.01028,1.083391,82.01367,0
"2011-04-05 12:50:00",50853,13.08,30.78,307.2778,632.6334,122.2824,463.8028,502.4674,30.97096,634.4416,118.1855,996.9658,0.2813906,11.1467,28.33451,28.54964,29.24479,29.90431,30.65552,1007.894,28.75586,72.11973,1.36759,65.1767,0
"2011-04-05 13:00:00",50854,13.08,30.98,244.9702,391.9495,74.42688,463.2089,495.7626,32.17667,401.1837,75.6496,653.5679,0.2813111,12.37334,28.3336,28.58164,29.29834,30.0028,30.7476,1007.73,28.98045,70.77345,1.098907,75.81593,0
"2011-04-05 13:10:00",50855,13.08,31.12,375.0762,591.8291,110.3849,463.7833,498.8992,32.5559,604.5748,114.2311,975.2269,0.2812716,11.5779,28.33465,28.61242,29.35312,30.03605,30.66725,1007.555,28.94761,67.56641,2.07613,71.60967,0
"2011-04-05 13:20:00",50856,13.09,31.51,468.5148,629.5742,115.4303,469.9808,510.7803,34.46347,635.2888,118.9781,1008.551,0.2811255,11.71857,28.3359,28.64579,29.39771,30.0785,30.90502,1007.263,29.52493,66.12196,1.540723,57.61127,0
"2011-04-05 13:30:00",50857,13.08,31.56,-28.55452,143.0546,25.99689,466.9161,481.4873,32.49821,151.241,28.5185,254.2908,0.2810331,12.28245,28.3358,28.67361,29.44283,30.1532,30.70674,1007.219,28.82201,70.65694,1.624513,101.8958,0
"2011-04-05 13:40:00",50858,13.04,30.87,75.60003,346.4911,70.56409,461.8283,480.5494,29.20672,357.1573,69.41463,563.0306,0.2810594,8.800149,28.33514,28.70214,29.46591,30.05132,30.38213,1007.219,27.43827,79.79488,1.885846,99.44127,0
"2011-04-05 13:50:00",50859,13.06,30.48,357.802,614.3343,120.3198,455.0614,498.882,30.78033,626.9669,120.2483,1003.546,0.2809777,7.538967,28.33515,28.73406,29.47234,29.98744,30.52147,1006.909,27.92069,77.77487,1.522266,109.5454,0
"2011-04-05 14:00:00",50860,13.08,30.7,486.6714,693.4871,131.4433,448.3577,506.7828,32.90095,710.5643,135.3934,1128.055,0.2808235,8.830273,28.33615,28.76521,29.48697,30.0728,30.84498,1006.712,28.50045,72.86183,1.605893,104.4984,0
"2011-04-05 14:10:00",50861,13.08,31.25,420.9536,587.8062,108.9486,461.8509,507.4178,34.27883,592.0826,112.6384,940.3082,0.2806197,9.318834,28.33794,28.79222,29.53827,30.24496,31.20841,1006.615,28.9076,71.0938,1.947587,113.5518,0
"2011-04-05 14:20:00",50862,13.05,31.48,255.8175,389.905,71.26662,439.6222,496.0605,33.28558,397.0392,74.60143,638.5622,0.2805127,8.432412,28.33854,28.82958,29.62817,30.3503,30.89697,1001.594,28.68499,72.22293,1.20934,103.582,0
"2011-04-05 14:30:00",50863,13.03,31.58,395.6369,582.949,111.7106,441.6955,502.7039,33.29065,597.2856,115.9093,949.6823,0.2804968,7.680936,28.34019,28.84463,29.65355,30.31596,30.87961,1006.299,28.80543,70.2677,2.317537,93.81776,0
"2011-04-05 14:40:00",50864,13.03,31.87,465.7721,680.8065,130.73,444.3524,513.4213,34.28793,688.3391,134.1406,1084.766,0.2803919,6.315617,28.34265,28.87407,29.68105,30.33797,31.11226,1006.054,29.37532,67.81599,2.231135,101.3143,0
"2011-04-05 14:50:00",50865,13.06,32.1,259.7705,394.067,72.59138,440.5663,501.7048,34.29125,397.9855,76.34471,633.8908,0.2802992,6.062754,28.34519,28.90075,29.72098,30.42556,31.16227,1005.775,29.29045,68.63452,1.755832,116.2503,0
"2011-04-05 15:00:00",50866,13.06,32.1,296.5487,464.2671,90.00538,443.3006,503.7532,33.75291,476.2894,94.74284,752.2859,0.2802158,5.864086,28.34849,28.93065,29.76557,30.43485,31.00094,1005.565,29.31824,69.40263,1.262893,107.2952,0
"2011-04-05 15:10:00",50867,13.04,32.46,357.1261,545.8128,105.5912,443.3056,515.7081,35.54915,549.4222,109.1689,864.4385,0.2801062,6.586322,28.35018,28.95965,29.79459,30.45315,31.25564,1005.487,30.16137,66.19688,1.21275,161.8114,0
"2011-04-05 15:20:00",50868,13.06,32.65,295.004,460.1723,90.26746,441.9666,505.5231,34.9893,472.0347,95.72381,743.1122,0.2800197,7.924273,28.35198,28.9863,29.83131,30.53745,31.21749,1005.387,29.6517,65.8979,1.3475,112.3947,0
"2011-04-05 15:30:00",50869,13.08,32.96,393.9567,603.258,121.7284,442.4668,514.2843,35.8131,610.9556,125.5889,952.4724,0.2799267,7.567514,28.35621,29.01328,29.87418,30.56505,31.29374,1005.171,30.15027,63.73435,1.808753,112.585,0
"2011-04-05 15:40:00",50870,13.01,33.14,163.2628,275.765,50.01766,436.976,498.1249,35.28501,281.2959,54.64816,451.1911,0.2798313,6.820788,28.35922,29.03774,29.90724,30.6017,31.2263,1004.951,29.80876,64.27084,1.344233,153.4054,0
"2011-04-05 15:50:00",50871,13.07,33.04,222.5563,367.2599,74.38816,440.1167,500.3386,34.65102,376.4603,78.10313,595.0027,0.2797587,5.391479,28.36177,29.06492,29.93002,30.55219,30.99756,1004.788,29.73651,65.04843,1.178939,131.9352,0
"2011-04-05 16:00:00",50872,13.09,33.13,212.5521,351.4797,70.34494,444.735,501.9557,35.05803,356.2056,73.26881,562.5699,0.2796417,4.786627,28.36566,29.09261,29.92964,30.48242,30.91316,1004.675,30.20662,63.06831,1.576493,119.2051,0
"2011-04-05 16:10:00",50873,13.06,33.12,194.3156,325.7948,65.6714,444.7972,500.7801,34.7258,333.4815,69.20013,529.7463,0.2795283,4.43287,28.36938,29.11756,29.91892,30.4205,30.78716,1004.627,30.03373,63.74207,1.136637,132.9422,0
"2011-04-05 16:20:00",50874,13.07,33.17,200.46,325.8593,66.89648,451.3712,502.2267,34.95993,330.3899,69.38533,523.0002,0.2793909,4.362738,28.37231,29.13897,29.9032,30.37036,30.74446,1004.613,30.40226,62.26922,1.44207,92.17471,0
"2011-04-05 16:30:00",50875,13.06,33.09,119.1399,204.5835,39.14339,447.5821,492.3331,33.79251,209.8834,41.54661,339.834,0.2792452,3.507028,28.37789,29.15674,29.88444,30.31624,30.54881,1004.571,30.21878,61.30891,2.943264,84.98241,0
"2011-04-05 16:40:00",50876,13.09,32.95,221.802,377.6887,86.73663,451.8533,500.4924,33.92569,381.6929,86.61055,594.9554,0.2791075,1.82631,28.37956,29.16891,29.85094,30.19317,30.31862,1004.496,30.37428,61.43352,1.923413,91.91181,0
"2011-04-05 16:50:00",50877,13.07,33.12,171.7521,287.7973,65.03989,454.6284,499.7478,34.89077,289.5685,64.53556,455.8652,0.2789164,1.864277,28.38359,29.17957,29.81068,30.09627,30.27019,1004.59,30.64662,60.38096,2.235216,94.70737,0
"2011-04-05 17:00:00",50878,13.09,32.99,54.57241,107.6936,19.29935,450.3961,486.9311,33.30398,111.768,22.0516,182.6767,0.2787923,1.445831,28.3867,29.18536,29.76298,30.01313,30.05627,1004.755,30.09686,59.62708,2.092463,104.3241,0
"2011-04-05 17:10:00",50879,12.85,32.56,31.50569,79.4127,14.43619,445.9314,482.9794,32.15118,82.89613,16.4751,136.6699,0.2787192,-0.07364657,28.39088,29.1878,29.71203,29.89786,29.89821,1004.75,29.31081,68.86076,0.9123793,134.0095,0
"2011-04-05 17:20:00",50880,12.54,32.08,16.11173,54.00175,10.15935,450.5342,480.9244,31.40009,56.47737,11.43986,92.9096,0.2786357,-0.3854349,28.39332,29.18866,29.66068,29.80001,29.79045,1004.765,28.81303,74.60071,0.5332835,131.0192,0
"2011-04-05 17:30:00",50881,12.45,31.63,-2.346243,31.13131,5.443186,444.1032,477.7594,30.92741,33.05008,6.394159,56.04561,0.2785833,-0.468661,28.39686,29.1878,29.60592,29.71462,29.6844,1004.882,28.7286,75.26713,0.2652531,151.8996,0
"2011-04-05 17:40:00",50882,12.41,31.19,-12.77676,20.53808,3.792881,437.0287,473.7869,30.42224,21.89335,4.279424,38.31039,0.2785203,-0.7364594,28.40084,29.18283,29.55413,29.63164,29.5591,1004.951,28.54854,75.59993,0.3400603,152.1765,0
"2011-04-05 17:50:00",50883,12.37,30.77,-18.74534,9.52989,2.00338,437.0043,471.3389,29.95789,10.26471,2.163023,19.53623,0.2784486,-1.316492,28.40462,29.17496,29.50265,29.54467,29.43025,1005.049,28.32108,75.05582,0.6492499,154.9934,0
"2011-04-05 18:00:00",50884,12.42,30.33,-24.65402,3.107885,0.7530556,433.1748,468.0604,29.41357,3.724914,0.8792312,9.322198,0.2783788,-2.19551,28.40867,29.16544,29.4488,29.45218,29.29619,1005.27,28.01053,76.61643,0.6255675,128.6985,0
"2011-04-05 18:10:00",50885,12.37,29.91,-29.25461,0.1122668,0.3605185,429.2749,466.0157,28.92465,0.2197722,0.2490516,2.871656,0.2783006,-3.386522,28.4125,29.15354,29.39133,29.35892,29.17523,1005.436,27.67375,78.80004,0.7720768,149.9056,0
"2011-04-05 18:20:00",50886,12.36,29.5,-32.30044,0,0.6000739,425.4569,464.4557,28.52447,0,0.2018122,0.4558512,0.2782361,-4.548788,28.41755,29.14153,29.33628,29.27506,29.07701,1005.611,27.41158,79.77483,1.016749,150.7315,0
"2011-04-05 18:30:00",50887,12.36,29.11,-33.06929,0,0.7759907,423.1398,462.3706,28.20732,0,0.2320215,0.1309446,0.2781845,-5.525822,28.42058,29.12571,29.27474,29.19171,28.9769,1005.692,27.20654,80.85999,0.4975131,147.0628,0
"2011-04-05 18:40:00",50888,12.36,28.75,-32.84901,0,1.089879,422.0066,461.6252,27.95834,0,0.3518928,0.1526539,0.2781265,-6.27112,28.42615,29.10947,29.22348,29.1101,28.87535,1005.754,27.03589,81.63063,0.4222165,169.496,0
"2011-04-05 18:50:00",50889,12.4,28.43,-33.20302,0,1.285168,420.9868,461.1456,27.78057,0,0.4370553,0.1386494,0.2780545,-6.781351,28.43033,29.09475,29.166,29.03203,28.78421,1005.813,26.9549,82.13082,0.6247504,146.9104,0
"2011-04-05 19:00:00",50890,12.39,28.14,-34.40056,0,1.446859,419.2622,460.7376,27.66281,0,0.4476628,0.1575568,0.2779962,-7.249158,28.43428,29.07519,29.10982,28.96158,28.70899,1005.795,26.85014,82.30958,0.7706069,137.1547,0
"2011-04-05 19:10:00",50891,12.39,27.87,-34.42671,0,1.431471,417.9786,459.2522,27.49254,0,0.4544208,0.1505575,0.2779296,-7.71568,28.44015,29.05736,29.0569,28.89491,28.63061,1005.871,26.69776,82.45727,0.4375697,145.5031,0
"2011-04-05 19:20:00",50892,12.38,27.63,-34.06657,0,1.727548,417.6293,459.0126,27.40981,0,0.5463268,0.1589587,0.2778673,-8.12224,28.44404,29.03575,29.00744,28.83167,28.56489,1005.951,26.709,81.25699,0.4842838,128.5783,0
"2011-04-05 19:30:00",50893,12.33,27.4,-33.25034,0,1.680915,417.4262,457.5129,27.23112,0,0.5742908,0.1435543,0.2778079,-8.497038,28.44681,29.01329,28.95719,28.76826,28.48636,1006.052,26.62962,81.54328,0.1827697,118.4541,0
"2011-04-05 19:40:00",50894,12.33,27.18,-32.53653,0,1.844581,417.4455,457.2737,27.14369,0,0.6035361,0.1533581,0.2777312,-8.814604,28.4521,28.9917,28.90919,28.70142,28.42716,1006.294,26.57038,81.95825,0.278647,163.6571,0
"2011-04-05 19:50:00",50895,12.35,26.98,-31.64895,0,1.791614,417.2421,456.2097,27.02897,0,0.6093231,0.1351518,0.2776675,-9.058497,28.45496,28.96997,28.86086,28.63864,28.343,1006.469,26.51569,82.59212,0.1499396,124.2595,0
"2011-04-05 20:00:00",50896,12.33,26.77,-32.10271,0,1.607786,416.3416,455.2506,26.84714,0,0.545048,0.1659634,0.2776003,-9.341355,28.46079,28.94785,28.81612,28.58332,28.27664,1006.593,26.24783,84.37226,0.1406297,184.4204,0
"2011-04-05 20:10:00",50897,12.37,26.57,-31.08658,0,1.965173,416.9475,455.47,26.70036,0,0.6559261,0.1435558,0.2775423,-9.672977,28.46385,28.92587,28.77031,28.52741,28.2217,1006.836,26.16463,85.47211,0.05994328,171.1586,0
"2011-04-05 20:20:00",50898,12.36,26.41,-31.88929,0.0003953338,2.267634,417.4486,456.163,26.68274,0,0.7909157,0.1393563,0.2774739,-9.855392,28.46796,28.90163,28.72775,28.47844,28.17872,1007.048,26.26891,85.05535,0.2409162,190.4577,0
"2011-04-05 20:30:00",50899,12.32,26.27,-30.94869,0,1.933157,417.5453,454.4871,26.60803,0,0.6941716,0.1645645,0.2774077,-9.846219,28.47205,28.87742,28.68373,28.44689,28.12735,1007.259,26.18101,85.52457,0.02205,157.53,0
